frameIndex;frameTime;nCandidates;F0Cand[0];F0Cand[1];F0Cand[2];candVoicing[0];candVoicing[1];candVoicing[2];candScores[0];candScores[1];candScores[2];pcm_LOGenergy
775;7.750000;3;1.324405e+02;2.642243e+02;8.982042e+01;9.036610e-01;9.030016e-01;8.528975e-01;4.351493e-02;4.321912e-02;2.849840e-02;-8.552425e+00
776;7.760000;3;2.959477e+02;1.753782e+02;9.800320e+01;7.889363e-01;7.703868e-01;7.363842e-01;1.474679e-02;1.355546e-02;1.180700e-02;-9.232880e+00
777;7.770000;3;1.321795e+02;8.609023e+01;5.864627e+01;9.077674e-01;6.426261e-01;1.687515e-01;2.911942e-02;7.515268e-03;3.230996e-03;-9.271718e+00
778;7.780000;2;1.042822e+02;8.274335e+01;0;9.330618e-01;5.162328e-01;0;4.301210e-02;5.951521e-03;0;-9.295993e+00
779;7.790000;3;1.052523e+02;8.383134e+01;7.048804e+01;9.105861e-01;4.453002e-01;3.227834e-01;2.826011e-02;4.555341e-03;3.731224e-03;-9.418076e+00
780;7.800000;3;1.229798e+02;9.706097e+01;8.230066e+01;9.198353e-01;7.255915e-01;3.426072e-01;2.193612e-02;6.408338e-03;2.674964e-03;-9.835044e+00
781;7.810000;3;3.071343e+02;1.551970e+02;1.016974e+02;8.827376e-01;8.732793e-01;7.649372e-01;3.030517e-02;2.804323e-02;1.511790e-02;-9.354646e+00
782;7.820000;3;1.177821e+02;8.964125e+01;7.876425e+01;9.005760e-01;7.442768e-01;1.842446e-01;3.645058e-02;1.417182e-02;4.442585e-03;-8.974433e+00
783;7.830000;3;4.809910e+02;1.657281e+02;9.506422e+01;8.911443e-01;8.373275e-01;8.073887e-01;1.875725e-02;1.255180e-02;1.060080e-02;-9.745475e+00
784;7.840000;3;2.739521e+02;1.095118e+02;9.192967e+01;9.014058e-01;8.988717e-01;7.647818e-01;2.300543e-02;2.242893e-02;9.642968e-03;-9.665744e+00
785;7.850000;3;1.341763e+02;1.192538e+02;8.150910e+01;9.020268e-01;8.565738e-01;4.279268e-01;4.136479e-02;2.825593e-02;7.084129e-03;-8.529675e+00
786;7.860000;3;3.095008e+02;1.123789e+02;1.013391e+02;8.960350e-01;8.890448e-01;8.236045e-01;4.847796e-02;4.542387e-02;2.857224e-02;-8.102599e+00
787;7.870000;3;8.044802e+02;1.137369e+02;8.962489e+01;9.147974e-01;9.112235e-01;6.680875e-01;4.574188e-02;4.390043e-02;1.174203e-02;-8.239760e+00
788;7.880000;3;1.713940e+02;1.174698e+02;1.034771e+02;9.076573e-01;8.400339e-01;8.092821e-01;3.939181e-02;2.273947e-02;1.907291e-02;-8.490743e+00
789;7.890000;3;3.776537e+02;1.848828e+02;1.259161e+02;9.283122e-01;9.142309e-01;9.012001e-01;6.216700e-02;5.196061e-02;4.510750e-02;-8.366896e+00
790;7.900000;3;1.982792e+02;9.741092e+01;7.703640e+01;9.000189e-01;8.847552e-01;5.647690e-01;4.447401e-02;3.858361e-02;1.021655e-02;-8.252397e+00
791;7.910000;3;1.042273e+02;7.054720e+01;5.134423e+01;9.030674e-01;3.049059e-01;0;4.302792e-02;6.000352e-03;1.973773e-03;-8.410180e+00
792;7.920000;3;3.456591e+02;1.695533e+02;1.130297e+02;9.261222e-01;9.172763e-01;9.062443e-01;5.043751e-02;4.504409e-02;3.974387e-02;-8.689959e+00
793;7.930000;3;1.300110e+02;9.298434e+01;6.162571e+01;8.865691e-01;8.707844e-01;4.758397e-01;3.198813e-02;2.808052e-02;6.922388e-03;-8.817489e+00
794;7.940000;3;2.418496e+02;7.145577e+02;1.187498e+02;9.106240e-01;9.099022e-01;8.855863e-01;3.681639e-02;3.652145e-02;2.875967e-02;-9.086225e+00
795;7.950000;3;1.599537e+02;1.283242e+02;1.103795e+02;9.156727e-01;8.840491e-01;8.328265e-01;3.812478e-02;2.772689e-02;1.923127e-02;-8.850065e+00
796;7.960000;3;1.425072e+02;3.622940e+02;7.134106e+02;9.002711e-01;8.956924e-01;8.994837e-01;3.144677e-02;3.006637e-02;3.120044e-02;-8.987688e+00
797;7.970000;3;7.744985e+02;1.095718e+02;9.593568e+01;8.956584e-01;8.806266e-01;5.900573e-01;3.131989e-02;2.737600e-02;7.971763e-03;-8.776631e+00
798;7.980000;3;2.428042e+02;1.190612e+02;8.938885e+01;9.036616e-01;8.731799e-01;6.657239e-01;4.885546e-02;3.711287e-02;1.408015e-02;-8.641321e+00
799;7.990000;3;7.774379e+02;3.961078e+02;1.577410e+02;9.014019e-01;8.979602e-01;8.887454e-01;3.704624e-02;3.579669e-02;3.283178e-02;-8.600379e+00
800;8.000000;3;7.136796e+02;1.458186e+02;1.018050e+02;9.206210e-01;9.130028e-01;8.970103e-01;3.882969e-02;3.542948e-02;2.992786e-02;-8.813865e+00
801;8.010000;3;1.371672e+02;9.676891e+01;8.553338e+01;9.123729e-01;8.488948e-01;7.220528e-01;2.588250e-02;1.500946e-02;8.159849e-03;-9.591394e+00
802;8.020000;3;2.161895e+02;1.537170e+02;1.055522e+02;8.971694e-01;8.507640e-01;8.208908e-01;2.681532e-02;1.847701e-02;1.539527e-02;-9.451032e+00
803;8.030000;3;1.476177e+02;1.024202e+02;6.944518e+01;9.180970e-01;9.050128e-01;2.447151e-01;4.976879e-02;4.291331e-02;5.396923e-03;-8.616338e+00
804;8.040000;2;1.151801e+02;8.572929e+01;0;8.449744e-01;7.743303e-01;0;2.424490e-02;1.665523e-02;0;-9.298821e+00
805;8.050000;3;1.643216e+02;1.372003e+02;1.112488e+02;9.043673e-01;8.413643e-01;7.815109e-01;4.881326e-02;2.942683e-02;2.136557e-02;-8.341322e+00
806;8.060000;3;6.455355e+02;3.305695e+02;2.215830e+02;9.142950e-01;9.074512e-01;8.960086e-01;5.588943e-02;5.175650e-02;4.606154e-02;-8.072037e+00
807;8.070000;3;6.368514e+02;3.223967e+02;1.049381e+02;9.002125e-01;8.922550e-01;8.789585e-01;4.895537e-02;4.533977e-02;4.035916e-02;-8.417340e+00
808;8.080000;3;3.251987e+02;1.293877e+02;1.055957e+02;8.973015e-01;8.861278e-01;8.277326e-01;4.110903e-02;3.707521e-02;2.450745e-02;-8.386232e+00
809;8.090000;3;1.570016e+02;1.297354e+02;1.087299e+02;9.011457e-01;8.922948e-01;8.755952e-01;4.789266e-02;4.395697e-02;3.805638e-02;-8.270257e+00
810;8.100000;3;7.177334e+02;3.631624e+02;1.187056e+02;8.738433e-01;8.614560e-01;8.568711e-01;5.545509e-02;5.049682e-02;4.887924e-02;-7.677304e+00
811;8.110000;3;1.410797e+02;1.176478e+02;9.707500e+01;9.044264e-01;8.728774e-01;7.701712e-01;6.800488e-02;5.112757e-02;2.827962e-02;-7.495327e+00
812;8.120000;3;1.378280e+02;1.136079e+02;9.472533e+01;9.107748e-01;8.990546e-01;7.838168e-01;7.358500e-02;6.504153e-02;3.037073e-02;-7.455344e+00
813;8.130000;3;6.575002e+02;3.326242e+02;1.339184e+02;9.221860e-01;9.113584e-01;9.000005e-01;7.726485e-02;6.782699e-02;6.012319e-02;-7.676186e+00
814;8.140000;3;6.326670e+02;1.280374e+02;1.046367e+02;9.101565e-01;8.775656e-01;8.158430e-01;7.789034e-02;5.715667e-02;3.799989e-02;-7.694270e+00
815;8.150000;3;6.138142e+02;3.107119e+02;1.241866e+02;8.842065e-01;8.610782e-01;8.565383e-01;7.191589e-02;5.994305e-02;5.804612e-02;-7.488303e+00
816;8.160000;3;1.206756e+02;2.445910e+02;1.006613e+02;8.987986e-01;8.928670e-01;7.596762e-01;6.170110e-02;5.828486e-02;2.598259e-02;-7.678144e+00
817;8.170000;3;1.173252e+02;9.707500e+01;7.694064e+01;9.162731e-01;6.997499e-01;1.884626e-01;7.155557e-02;1.995378e-02;7.382438e-03;-7.629943e+00
818;8.180000;3;1.143826e+02;9.554110e+01;7.640763e+01;9.080408e-01;7.857000e-01;0;7.389262e-02;3.170839e-02;4.872699e-03;-7.435074e+00
819;8.190000;3;6.634435e+02;1.110321e+02;9.353019e+01;9.000941e-01;8.902673e-01;8.226025e-01;7.769617e-02;7.073827e-02;4.375657e-02;-7.367655e+00
820;8.200000;3;6.563882e+02;3.332609e+02;2.242728e+02;9.245226e-01;9.112297e-01;8.995945e-01;9.177090e-02;7.802860e-02;6.898654e-02;-7.420616e+00
821;8.210000;3;6.390947e+02;3.241295e+02;2.172902e+02;9.261128e-01;9.086865e-01;9.064582e-01;8.502043e-02;6.879504e-02;6.715629e-02;-7.497441e+00
822;8.220000;3;6.228484e+02;3.156528e+02;1.040066e+02;9.108462e-01;9.065461e-01;8.842594e-01;7.158920e-02;6.829508e-02;5.514439e-02;-7.573555e+00
823;8.230000;3;7.164693e+02;6.022244e+02;3.637415e+02;8.977311e-01;8.877439e-01;8.755574e-01;5.897604e-02;5.372909e-02;4.846746e-02;-7.599056e+00
824;8.240000;3;6.940147e+02;1.420172e+02;1.152635e+02;9.035111e-01;8.889979e-01;8.402939e-01;6.374662e-02;5.541193e-02;3.851350e-02;-7.627745e+00
825;8.250000;3;6.692206e+02;3.380237e+02;1.109831e+02;8.917276e-01;8.835120e-01;8.642254e-01;6.449763e-02;5.994880e-02;5.143314e-02;-7.720059e+00
826;8.260000;3;6.359289e+02;1.563953e+02;1.287169e+02;9.080151e-01;8.914590e-01;8.872575e-01;6.681285e-02;5.662170e-02;5.451161e-02;-7.700487e+00
827;8.270000;3;7.191099e+02;1.015831e+02;8.960368e+01;8.955003e-01;8.784162e-01;5.750204e-01;5.599235e-02;4.812468e-02;1.376815e-02;-7.733684e+00
828;8.280000;3;6.922514e+02;3.513227e+02;1.408712e+02;9.155909e-01;8.969476e-01;8.965836e-01;6.614235e-02;5.417647e-02;5.398579e-02;-7.721528e+00
829;8.290000;3;6.622917e+02;3.361733e+02;2.257291e+02;9.144239e-01;8.994114e-01;8.839732e-01;6.823070e-02;5.804747e-02;5.032388e-02;-7.828194e+00
830;8.300000;3;6.286609e+02;3.189671e+02;2.140301e+02;9.085516e-01;8.957092e-01;8.774070e-01;6.351968e-02;5.569785e-02;4.738258e-02;-7.899124e+00
831;8.310000;3;7.150610e+02;3.629758e+02;1.454672e+02;9.247202e-01;9.133885e-01;9.020581e-01;6.196519e-02;5.385805e-02;4.762753e-02;-8.019880e+00
832;8.320000;3;6.826791e+02;3.462569e+02;1.384115e+02;9.278423e-01;9.162326e-01;9.085113e-01;6.258192e-02;5.390839e-02;4.935874e-02;-8.058520e+00
833;8.330000;3;6.493184e+02;3.297350e+02;2.210297e+02;9.157884e-01;8.983891e-01;8.788878e-01;5.537649e-02;4.589413e-02;3.850432e-02;-8.076800e+00
834;8.340000;3;6.219163e+02;1.519343e+02;1.247599e+02;8.985500e-01;8.872797e-01;8.657507e-01;4.767162e-02;4.290523e-02;3.602469e-02;-8.242898e+00
835;8.350000;3;7.111360e+02;3.613275e+02;1.442677e+02;8.961321e-01;8.808617e-01;8.592123e-01;4.858761e-02;4.235997e-02;3.584614e-02;-8.429556e+00
836;8.360000;3;1.375818e+02;1.130832e+02;9.685846e+01;9.170287e-01;8.500946e-01;6.864213e-01;4.503426e-02;2.492607e-02;1.191584e-02;-8.560735e+00
837;8.370000;3;6.422176e+02;2.176926e+02;1.573106e+02;9.008577e-01;8.786944e-01;8.522494e-01;2.455443e-02;2.006818e-02;1.647630e-02;-9.372570e+00
838;8.380000;2;1.173220e+02;1.026416e+02;0;9.338517e-01;8.862857e-01;0;2.327953e-02;1.354184e-02;0;-1.026453e+01
839;8.390000;3;1.741492e+02;1.302254e+02;9.139854e+01;9.173738e-01;8.107598e-01;5.599158e-01;1.446777e-02;6.316930e-03;2.716338e-03;-1.105403e+01
840;8.400000;1;9.447604e+01;0;0;8.241874e-01;0;0;3.127459e-02;0;0;-9.617393e+00
841;8.410000;2;1.346314e+02;5.804205e+01;0;9.181592e-01;4.990586e-01;0;3.349433e-02;5.472098e-03;0;-9.279131e+00
842;8.420000;1;9.454984e+01;0;0;9.300100e-01;0;0;2.117742e-02;0;0;-1.063551e+01
843;8.430000;2;1.282105e+02;9.707500e+01;0;9.224026e-01;0;0;1.006600e-02;2.323109e-04;0;-1.136144e+01
844;8.440000;3;2.035729e+02;9.761991e+01;7.927988e+01;8.443129e-01;8.250048e-01;6.985448e-01;8.974849e-03;7.984607e-03;4.635077e-03;-1.103557e+01
845;8.450000;2;1.171362e+02;7.804167e+01;0;9.293660e-01;0;0;2.653819e-02;1.561260e-03;0;-1.037271e+01
846;8.460000;3;1.772565e+02;1.183129e+02;7.591486e+01;9.063591e-01;8.881846e-01;6.644558e-01;1.002050e-02;8.391768e-03;2.796439e-03;-1.126547e+01
847;8.470000;3;1.189186e+02;9.350501e+01;7.907983e+01;9.333138e-01;8.285545e-01;0;2.280116e-02;8.868838e-03;1.424025e-03;-1.026760e+01
848;8.480000;2;1.187350e+02;5.230239e+01;0;8.421058e-01;6.607677e-01;0;8.343175e-03;3.883294e-03;0;-1.134565e+01
849;8.490000;3;4.390806e+02;1.579528e+02;1.082041e+02;8.925461e-01;8.670568e-01;8.610128e-01;1.133573e-02;9.162324e-03;8.763890e-03;-1.111583e+01
850;8.500000;2;1.112848e+02;7.394318e+01;0;9.242631e-01;4.199542e-02;0;1.809682e-02;1.430680e-03;0;-1.075041e+01
851;8.510000;3;1.182450e+02;9.285375e+01;5.347835e+01;9.206157e-01;5.249009e-01;0;2.241828e-02;3.745871e-03;1.759988e-03;-1.060482e+01
852;8.520000;3;1.529445e+02;1.346984e+02;5.154480e+01;8.699152e-01;6.439471e-01;5.838082e-01;1.681888e-02;6.144822e-03;5.256907e-03;-1.048928e+01
853;8.530000;3;1.904678e+02;1.355607e+02;9.283014e+01;9.185336e-01;8.953644e-01;8.335622e-01;1.406948e-02;1.095411e-02;6.886595e-03;-1.084748e+01
854;8.540000;1;1.006522e+02;0;0;8.810348e-01;0;0;1.586070e-02;0;0;-1.076291e+01
855;8.550000;2;1.113044e+02;5.270755e+01;0;9.296265e-01;5.006256e-01;0;3.051890e-02;4.300824e-03;0;-1.034380e+01
856;8.560000;3;2.182949e+02;1.509999e+02;1.165113e+02;8.471287e-01;7.159607e-01;7.009461e-01;1.554587e-02;8.366864e-03;7.946790e-03;-1.061166e+01
857;8.570000;3;5.392016e+02;1.545640e+02;1.071395e+02;8.900234e-01;8.787702e-01;8.791416e-01;1.030860e-02;9.351703e-03;9.380446e-03;-1.088852e+01
858;8.580000;2;1.177895e+02;9.296926e+01;0;9.008760e-01;7.275965e-01;0;1.368679e-02;4.980438e-03;0;-1.049164e+01
859;8.590000;2;1.076997e+02;9.747879e+01;0;8.984128e-01;8.887305e-01;0;2.288094e-02;2.088992e-02;0;-1.031464e+01
860;8.600000;3;1.575282e+02;1.338417e+02;1.142863e+02;8.912281e-01;8.547772e-01;7.777443e-01;1.965508e-02;1.472166e-02;9.619191e-03;-1.014912e+01
861;8.610000;2;8.988839e+01;6.024017e+01;0;8.870628e-01;4.403666e-01;0;1.714507e-02;3.459975e-03;0;-1.061035e+01
862;8.620000;3;2.120145e+02;9.743274e+01;8.235074e+01;8.486500e-01;7.987356e-01;6.408426e-01;1.269451e-02;9.546219e-03;5.349504e-03;-1.034620e+01
863;8.630000;2;1.123845e+02;7.341896e+01;0;9.179175e-01;0;0;2.236188e-02;1.195552e-03;0;-1.034490e+01
864;8.640000;3;2.744394e+02;1.386563e+02;8.937379e+01;9.084533e-01;8.985620e-01;8.328282e-01;1.269173e-02;1.145415e-02;6.950247e-03;-1.069356e+01
865;8.650000;2;1.001589e+02;6.629618e+01;0;9.280555e-01;4.922155e-01;0;1.874914e-02;2.656435e-03;0;-1.068557e+01
866;8.660000;3;1.440366e+02;1.283212e+02;8.681573e+01;8.617482e-01;8.240135e-01;7.690299e-01;1.351726e-02;1.061892e-02;8.091026e-03;-1.063422e+01
867;8.670000;3;1.282028e+02;1.208292e+02;5.129436e+01;9.268040e-01;8.813531e-01;2.579944e-01;2.039021e-02;1.257919e-02;2.011416e-03;-1.077728e+01
868;8.680000;3;1.299400e+02;1.164284e+02;7.720031e+01;9.158860e-01;6.875284e-01;6.493696e-01;1.564285e-02;4.210890e-03;3.752622e-03;-1.093866e+01
869;8.690000;3;4.068569e+02;1.998167e+02;1.005876e+02;9.169447e-01;9.039134e-01;8.659071e-01;1.270104e-02;1.097852e-02;7.866847e-03;-1.110878e+01
870;8.700000;2;1.124342e+02;7.417336e+01;0;9.447236e-01;0;0;2.480047e-02;5.129662e-04;0;-1.065632e+01
871;8.710000;3;1.500838e+02;9.697121e+01;6.663570e+01;8.683087e-01;7.509664e-01;5.971313e-01;1.398967e-02;7.397869e-03;4.572999e-03;-1.085242e+01
872;8.720000;3;1.393963e+02;9.272948e+01;6.176294e+01;9.148904e-01;8.385844e-01;4.939756e-01;2.766867e-02;1.458886e-02;4.653669e-03;-1.016790e+01
873;8.730000;2;2.071814e+02;8.294236e+01;0;8.835102e-01;8.648886e-01;0;1.146135e-02;9.881695e-03;0;-1.132610e+01
874;8.740000;2;1.086606e+02;7.266435e+01;0;9.166622e-01;0;0;2.276678e-02;1.258476e-03;0;-9.974269e+00
875;8.750000;3;1.332674e+02;9.046744e+01;6.014035e+01;9.382768e-01;7.231228e-01;0;2.746852e-02;6.123454e-03;1.584161e-04;-1.038859e+01
876;8.760000;3;1.423298e+02;9.801904e+01;8.336607e+01;9.171640e-01;8.275267e-01;7.010035e-01;1.440277e-02;6.917405e-03;3.990240e-03;-1.089015e+01
877;8.770000;3;1.677608e+02;1.037542e+02;8.194436e+01;9.141292e-01;8.741734e-01;0;1.052481e-02;7.182697e-03;6.824989e-04;-1.124790e+01
878;8.780000;3;1.631814e+02;1.145617e+02;9.323666e+01;8.725761e-01;8.518516e-01;7.881958e-01;2.008398e-02;1.727443e-02;1.208276e-02;-9.974531e+00
879;8.790000;2;9.116975e+01;6.033228e+01;0;8.874663e-01;7.010859e-01;0;1.460100e-02;5.496913e-03;0;-1.089676e+01
880;8.800000;2;1.118643e+02;7.317579e+01;0;9.058546e-01;3.748989e-01;0;1.832463e-02;2.759840e-03;0;-1.058592e+01
881;8.810000;3;1.249872e+02;8.644501e+01;5.566755e+01;8.872155e-01;8.239018e-01;5.415030e-01;4.132586e-02;2.646771e-02;1.016564e-02;-8.770783e+00
882;8.820000;3;3.107953e+02;1.583003e+02;1.042796e+02;9.077383e-01;9.069421e-01;9.037134e-01;7.825783e-02;7.758832e-02;7.498658e-02;-7.596528e+00
883;8.830000;3;1.273884e+02;8.963290e+01;5.796853e+01;9.221907e-01;8.412487e-01;9.521312e-02;1.085594e-01;5.320855e-02;9.335820e-03;-7.160556e+00
884;8.840000;2;1.087848e+02;7.566614e+01;0;9.086510e-01;5.958815e-01;0;9.187585e-02;2.076808e-02;0;-7.391992e+00
885;8.850000;3;1.403396e+02;9.703094e+01;6.453086e+01;8.961562e-01;8.840861e-01;6.657878e-01;9.279374e-02;8.313116e-02;2.883215e-02;-7.249147e+00
886;8.860000;3;1.206773e+02;8.460265e+01;5.524569e+01;9.144000e-01;8.323330e-01;5.686305e-01;1.062349e-01;5.423667e-02;2.108100e-02;-7.303478e+00
887;8.870000;3;1.686748e+02;1.081768e+02;7.453957e+01;8.950215e-01;8.937118e-01;5.998569e-01;8.082718e-02;7.983124e-02;2.120520e-02;-7.278502e+00
888;8.880000;3;2.827466e+02;9.544370e+01;6.448917e+01;9.148667e-01;9.080670e-01;6.122015e-01;9.955180e-02;9.218857e-02;2.185458e-02;-7.292009e+00
889;8.890000;3;1.243736e+02;8.518986e+01;5.600191e+01;9.195253e-01;8.249348e-01;4.152316e-01;1.028408e-01;4.727427e-02;1.415275e-02;-7.319893e+00
890;8.900000;2;1.100877e+02;8.001080e+01;0;8.906670e-01;6.176637e-01;0;8.973451e-02;2.566050e-02;0;-7.237955e+00
891;8.910000;2;9.757536e+01;6.584991e+01;0;8.805538e-01;6.754940e-01;0;9.104842e-02;3.351367e-02;0;-7.156839e+00
892;8.920000;3;1.282924e+02;8.692182e+01;5.768382e+01;9.185295e-01;7.338299e-01;5.838073e-01;1.155157e-01;3.535756e-02;2.261242e-02;-7.153998e+00
893;8.930000;3;1.158839e+02;8.168129e+01;5.077521e+01;9.118333e-01;7.783964e-01;5.642293e-01;1.042209e-01;4.146507e-02;2.108634e-02;-7.300219e+00
894;8.940000;2;1.026110e+02;7.278325e+01;0;8.933081e-01;4.822592e-01;0;7.121659e-02;1.467575e-02;0;-7.590026e+00
895;8.950000;3;2.808285e+02;1.445035e+02;9.478612e+01;9.099819e-01;8.941816e-01;8.891553e-01;7.672910e-02;6.527226e-02;6.231247e-02;-7.751790e+00
896;8.960000;3;2.532948e+02;1.280136e+02;8.599227e+01;8.995264e-01;8.946578e-01;7.630696e-01;7.970970e-02;7.602576e-02;3.380200e-02;-7.839582e+00
897;8.970000;3;1.157982e+02;8.052143e+01;5.107016e+01;8.977604e-01;7.475062e-01;6.789320e-01;8.257279e-02;3.343532e-02;2.629415e-02;-7.698300e+00
898;8.980000;2;1.025395e+02;7.248021e+01;0;9.021274e-01;3.597241e-01;0;5.433025e-02;8.304924e-03;0;-8.139595e+00
899;8.990000;3;2.821583e+02;1.432292e+02;9.491835e+01;9.179336e-01;9.032943e-01;9.056366e-01;6.348029e-02;5.387059e-02;5.520780e-02;-8.229664e+00
900;9.000000;3;1.271078e+02;8.602060e+01;5.763073e+01;9.123158e-01;8.188598e-01;2.928728e-01;4.762188e-02;2.305223e-02;5.905138e-03;-8.665421e+00
901;9.010000;3;1.153935e+02;8.294630e+01;5.063992e+01;8.706146e-01;7.622637e-01;6.720863e-01;3.730383e-02;2.030220e-02;1.471902e-02;-9.100526e+00
902;9.020000;3;2.058066e+02;1.057330e+02;7.473565e+01;8.673314e-01;7.950871e-01;6.686613e-01;2.414002e-02;1.562919e-02;9.665704e-03;-9.788442e+00
903;9.030000;2;9.943494e+01;6.715971e+01;0;8.875433e-01;6.149220e-01;0;2.583248e-02;7.544022e-03;0;-9.749885e+00
904;9.040000;3;1.383736e+02;9.404192e+01;6.217323e+01;9.262826e-01;8.146778e-01;0;2.772518e-02;1.102851e-02;2.002683e-03;-1.003629e+01
905;9.050000;3;1.247166e+02;8.462054e+01;5.536497e+01;9.205712e-01;7.948391e-01;3.087859e-01;2.818738e-02;1.091285e-02;3.239068e-03;-1.003724e+01
906;9.060000;3;1.130033e+02;8.036875e+01;5.070505e+01;8.926405e-01;7.316487e-01;6.618987e-01;2.057878e-02;8.232972e-03;6.534518e-03;-1.032780e+01
907;9.070000;2;1.972651e+02;1.043292e+02;0;8.508407e-01;8.405495e-01;0;1.378420e-02;1.289454e-02;0;-1.052566e+01
908;9.080000;3;2.848869e+02;1.604393e+02;1.529861e+02;9.046554e-01;8.876458e-01;8.756407e-01;1.538838e-02;1.305869e-02;1.179806e-02;-1.081077e+01
909;9.090000;3;2.729222e+02;1.362584e+02;9.127774e+01;9.219813e-01;9.136491e-01;8.695502e-01;1.923849e-02;1.738213e-02;1.150604e-02;-1.084872e+01
910;9.100000;3;1.197264e+02;8.208622e+01;5.178018e+01;9.168983e-01;8.118358e-01;5.645175e-01;1.413152e-02;6.241108e-03;2.696671e-03;-1.162827e+01
911;9.110000;3;1.836154e+02;1.580768e+02;1.110080e+02;9.142413e-01;8.645463e-01;8.055203e-01;7.964435e-03;5.042458e-03;3.512036e-03;-1.202033e+01
912;9.120000;1;9.814360e+01;0;0;9.270426e-01;0;0;1.417256e-02;0;0;-1.184333e+01
913;9.130000;2;1.447965e+02;5.872340e+01;0;8.380091e-01;6.958923e-01;0;4.537494e-03;2.417015e-03;0;-1.270594e+01
914;9.140000;3;1.392839e+02;1.096524e+02;9.324112e+01;9.413374e-01;6.903408e-01;2.975180e-01;6.549852e-02;1.240819e-02;5.469622e-03;-8.235134e+00
915;9.150000;3;8.241311e+01;5.530066e+01;5.003373e+01;8.678032e-01;5.924350e-01;5.106447e-01;1.895602e-02;6.148530e-03;5.120871e-03;-1.017405e+01
916;9.160000;3;4.613591e+02;2.512842e+02;2.333654e+02;9.022060e-01;8.866652e-01;8.718433e-01;8.502907e-03;7.336965e-03;6.488409e-03;-1.150922e+01
917;9.170000;1;1.100515e+02;0;0;9.414217e-01;0;0;1.582590e-02;0;0;-1.151421e+01
918;9.180000;2;1.905522e+02;8.639523e+01;0;7.637861e-01;7.318495e-01;0;5.881532e-03;5.181043e-03;0;-1.203048e+01
919;9.190000;3;2.426624e+02;2.136464e+02;1.636882e+02;8.612741e-01;8.552386e-01;8.150615e-01;6.278788e-03;6.017008e-03;4.709840e-03;-1.182412e+01
920;9.200000;2;1.104974e+02;7.341896e+01;0;9.246064e-01;0;0;1.728476e-02;9.991550e-04;0;-1.104359e+01
921;9.210000;2;2.331397e+02;9.176314e+01;0;8.240205e-01;7.791139e-01;0;1.075308e-02;8.566958e-03;0;-1.104968e+01
922;9.220000;1;1.069169e+02;0;0;9.331680e-01;0;0;1.350104e-02;0;0;-1.161297e+01
923;9.230000;2;3.068226e+02;1.499836e+02;0;7.559916e-01;7.446457e-01;0;3.193932e-03;3.052018e-03;0;-1.304131e+01
924;9.240000;3;2.509024e+02;1.433651e+02;1.254804e+02;9.303460e-01;9.228672e-01;9.142627e-01;7.594557e-03;6.858195e-03;6.169911e-03;-1.219316e+01
925;9.250000;3;2.251338e+02;1.182783e+02;8.500783e+01;8.760124e-01;8.756339e-01;6.303087e-01;2.048583e-02;2.042348e-02;6.870566e-03;-9.960978e+00
926;9.260000;3;1.629993e+02;1.077420e+02;7.184013e+01;8.494920e-01;7.365717e-01;6.634496e-01;4.685266e-02;2.676897e-02;2.095289e-02;-8.562328e+00
927;9.270000;3;1.372408e+02;9.292954e+01;6.056769e+01;9.245674e-01;7.745266e-01;6.303440e-01;9.832228e-02;3.289391e-02;2.006380e-02;-7.565629e+00
928;9.280000;3;1.177648e+02;8.369924e+01;5.110663e+01;9.287013e-01;8.171743e-01;0;9.294713e-02;3.624769e-02;6.133716e-04;-7.606314e+00
929;9.290000;2;1.049107e+02;7.440193e+01;0;9.059834e-01;4.905586e-01;0;8.109199e-02;1.496540e-02;0;-7.658966e+00
930;9.300000;3;2.830090e+02;1.458143e+02;9.504765e+01;8.998545e-01;8.848696e-01;8.783818e-01;7.252565e-02;6.308603e-02;5.972065e-02;-7.822601e+00
931;9.310000;3;1.301193e+02;8.665737e+01;5.787268e+01;9.098350e-01;6.997498e-01;5.344720e-01;7.336801e-02;2.203237e-02;1.421015e-02;-7.831362e+00
932;9.320000;3;1.165731e+02;8.284715e+01;5.097913e+01;9.046794e-01;7.912968e-01;6.551909e-01;8.122537e-02;3.709789e-02;2.245431e-02;-7.732468e+00
933;9.330000;3;1.666922e+02;1.055171e+02;7.464064e+01;8.797021e-01;8.676565e-01;5.805262e-01;5.821491e-02;5.291632e-02;1.669504e-02;-7.790067e+00
934;9.340000;3;2.869455e+02;9.560030e+01;6.568041e+01;8.982885e-01;8.964853e-01;5.632040e-01;6.729769e-02;6.612539e-02;1.567081e-02;-7.915257e+00
935;9.350000;3;1.348210e+02;9.229848e+01;5.884210e+01;9.064061e-01;7.256067e-01;5.709735e-01;7.400349e-02;2.524214e-02;1.614416e-02;-7.826253e+00
936;9.360000;3;1.199092e+02;8.334433e+01;5.225961e+01;9.107122e-01;7.764373e-01;6.185929e-01;7.615466e-02;3.041511e-02;1.782789e-02;-7.880281e+00
937;9.370000;2;1.111397e+02;7.918439e+01;0;8.881663e-01;6.776884e-01;0;5.920547e-02;2.054275e-02;0;-7.922203e+00
938;9.380000;2;9.809782e+01;6.777159e+01;0;8.718505e-01;4.130121e-01;0;5.104804e-02;1.114466e-02;0;-7.951412e+00
